agegroup,Date,Sex,Active_Cases,Active_numbers,Active_Numbers_Female,Active_Numbers_Male,Cases,Cases_Female,Cases_Male,Daily_Recovered,Number of Records,Zero
10-19,4/10/2021,Other,3,3,0,0,2,0,0,,1,0
10-19,5/10/2021,Other,5,5,0,0,2,0,0,,1,0
10-19,6/10/2021,Other,7,7,0,0,2,0,0,,1,0
10-19,7/10/2021,Other,9,9,0,0,2,0,0,,1,0
10-19,8/10/2021,Other,10,10,0,0,1,0,0,,1,0
10-19,9/10/2021,Other,13,13,0,0,3,0,0,,1,0
10-19,10/10/2021,Other,14,14,0,0,1,0,0,,1,0
10-19,11/10/2021,Other,16,16,0,0,2,0,0,,1,0
10-19,12/10/2021,Other,18,18,0,0,2,0,0,,1,0
10-19,13/10/2021,Other,18,18,0,0,,0,0,,1,0
10-19,14/10/2021,Other,19,19,0,0,1,0,0,,1,0
10-19,15/10/2021,Other,17,17,0,0,,0,0,2,1,0
10-19,16/10/2021,Other,20,20,0,0,3,0,0,,1,0
10-19,17/10/2021,Other,20,20,0,0,3,0,0,3,1,0
10-19,18/10/2021,Other,18,18,0,0,,0,0,2,1,0
10-19,19/10/2021,Other,16,16,0,0,,0,0,2,1,0
10-19,20/10/2021,Other,16,16,0,0,2,0,0,2,1,0
10-19,21/10/2021,Other,18,18,0,0,4,0,0,2,1,0
10-19,22/10/2021,Other,18,18,0,0,2,0,0,2,1,0
10-19,23/10/2021,Other,20,20,0,0,2,0,0,,1,0
10-19,24/10/2021,Other,20,20,0,0,1,0,0,1,1,0
10-19,25/10/2021,Other,19,19,0,0,,0,0,1,1,0
10-19,26/10/2021,Other,19,19,0,0,1,0,0,1,1,0
10-19,27/10/2021,Other,19,19,0,0,1,0,0,1,1,0
10-19,28/10/2021,Other,21,21,0,0,2,0,0,,1,0
10-19,29/10/2021,Other,19,19,0,0,2,0,0,4,1,0
10-19,30/10/2021,Other,20,20,0,0,1,0,0,,1,0
10-19,31/10/2021,Other,21,21,0,0,1,0,0,,1,0
10-19,1/11/2021,Other,23,23,0,0,2,0,0,,1,0
10-19,2/11/2021,Other,16,16,0,0,,0,0,7,1,0
10-19,3/11/2021,Other,13,13,0,0,,0,0,3,1,0
10-19,4/11/2021,Other,16,16,0,0,3,0,0,,1,0
10-19,5/11/2021,Other,16,16,0,0,2,0,0,2,1,0
10-19,6/11/2021,Other,17,17,0,0,2,0,0,1,1,0
10-19,7/11/2021,Other,21,21,0,0,5,0,0,1,1,0
10-19,8/11/2021,Other,21,21,0,0,,0,0,,1,0
10-19,9/11/2021,Other,20,20,0,0,,0,0,1,1,0
10-19,10/11/2021,Other,20,20,0,0,1,0,0,1,1,0
10-19,11/11/2021,Other,20,20,0,0,2,0,0,2,1,0
10-19,12/11/2021,Other,22,22,0,0,2,0,0,,1,0
10-19,13/11/2021,Other,22,22,0,0,,0,0,,1,0
10-19,14/11/2021,Other,22,22,0,0,,0,0,,1,0
10-19,15/11/2021,Other,18,18,0,0,,0,0,4,1,0
10-19,16/11/2021,Other,18,18,0,0,,0,0,,1,0
10-19,17/11/2021,Other,18,18,0,0,3,0,0,3,1,0
10-19,18/11/2021,Other,16,16,0,0,1,0,0,3,1,0
10-19,19/11/2021,Other,10,10,0,0,1,0,0,7,1,0
10-19,20/11/2021,Other,9,9,0,0,1,0,0,2,1,0
10-19,21/11/2021,Other,7,7,0,0,,0,0,2,1,0
10-19,22/11/2021,Other,7,7,0,0,,0,0,,1,0
10-19,23/11/2021,Other,7,7,0,0,,0,0,,1,0
10-19,24/11/2021,Other,10,10,0,0,3,0,0,,1,0
10-19,25/11/2021,Other,10,10,0,0,1,0,0,1,1,0
10-19,26/11/2021,Other,9,9,0,0,,0,0,1,1,0
10-19,27/11/2021,Other,8,8,0,0,,0,0,1,1,0
10-19,28/11/2021,Other,5,5,0,0,,0,0,3,1,0
10-19,29/11/2021,Other,6,6,0,0,1,0,0,,1,0
10-19,30/11/2021,Other,7,7,0,0,1,0,0,,1,0
10-19,1/12/2021,Other,7,7,0,0,,0,0,,1,0
10-19,2/12/2021,Other,5,5,0,0,,0,0,2,1,0
10-19,3/12/2021,Other,6,6,0,0,1,0,0,,1,0
10-19,4/12/2021,Other,9,9,0,0,3,0,0,,1,0
10-19,5/12/2021,Other,10,10,0,0,1,0,0,,1,0
10-19,6/12/2021,Other,8,8,0,0,,0,0,2,1,0
10-19,7/12/2021,Other,8,8,0,0,1,0,0,1,1,0
10-19,8/12/2021,Other,8,8,0,0,1,0,0,1,1,0
10-19,9/12/2021,Other,8,8,0,0,,0,0,,1,0
10-19,10/12/2021,Other,8,8,0,0,,0,0,,1,0
10-19,11/12/2021,Other,8,8,0,0,,0,0,,1,0
10-19,12/12/2021,Other,7,7,0,0,,0,0,1,1,0
10-19,13/12/2021,Other,7,7,0,0,2,0,0,2,1,0
10-19,14/12/2021,Other,5,5,0,0,,0,0,2,1,0
10-19,15/12/2021,Other,5,5,0,0,,0,0,,1,0
10-19,16/12/2021,Other,5,5,0,0,1,0,0,1,1,0
10-19,17/12/2021,Other,9,9,0,0,4,0,0,,1,0
10-19,18/12/2021,Other,16,16,0,0,7,0,0,,1,0
10-19,19/12/2021,Other,16,16,0,0,,0,0,,1,0
10-19,20/12/2021,Other,17,17,0,0,1,0,0,,1,0
10-19,21/12/2021,Other,19,19,0,0,2,0,0,,1,0
10-19,22/12/2021,Other,20,20,0,0,2,0,0,1,1,0
10-19,23/12/2021,Other,24,24,0,0,4,0,0,,1,0
10-19,24/12/2021,Other,25,25,0,0,1,0,0,,1,0
10-19,25/12/2021,Other,25,25,0,0,,0,0,,1,0
10-19,26/12/2021,Other,16,16,0,0,,0,0,9,1,0
10-19,27/12/2021,Other,15,15,0,0,,0,0,1,1,0
10-19,28/12/2021,Other,13,13,0,0,,0,0,2,1,0
10-19,29/12/2021,Other,15,15,0,0,3,0,0,1,1,0
10-19,30/12/2021,Other,14,14,0,0,1,0,0,2,1,0
10-19,31/12/2021,Other,8,8,0,0,4,0,0,10,1,0
10-19,1/01/2022,Other,12,12,0,0,4,0,0,,1,0
10-19,2/01/2022,Other,16,16,0,0,4,0,0,,1,0
10-19,3/01/2022,Other,31,31,0,0,15,0,0,,1,0
10-19,4/01/2022,Other,41,41,0,0,15,0,0,5,1,0
10-19,5/01/2022,Other,45,45,0,0,14,0,0,10,1,0
10-19,6/01/2022,Other,51,51,0,0,16,0,0,10,1,0
10-19,7/01/2022,Other,60,60,0,0,22,0,0,13,1,0
10-19,8/01/2022,Other,65,65,0,0,15,0,0,10,1,0
10-19,9/01/2022,Other,59,59,0,0,16,0,0,22,1,0
10-19,10/01/2022,Other,56,56,0,0,18,0,0,22,1,0
10-19,11/01/2022,Other,90,90,0,0,35,0,0,1,1,0
10-19,12/01/2022,Other,117,117,0,0,50,0,0,30,1,0
10-19,13/01/2022,Other,144,144,0,0,44,0,0,14,1,0
10-19,14/01/2022,Other,143,143,0,0,23,0,0,22,1,0
10-19,15/01/2022,Other,139,139,0,0,12,0,0,16,1,0
10-19,16/01/2022,Other,132,132,0,0,9,0,0,16,1,0
10-19,17/01/2022,Other,136,136,0,0,9,0,0,4,1,0
10-19,18/01/2022,Other,131,131,0,0,5,0,0,8,1,0
10-19,19/01/2022,Other,145,145,0,0,14,0,0,0,1,0
10-19,20/01/2022,Other,140,140,0,0,7,0,0,12,1,0
10-19,21/01/2022,Other,110,110,0,0,6,0,0,36,1,0
10-19,22/01/2022,Other,105,105,0,0,6,0,0,11,1,0
10-19,23/01/2022,Other,108,108,0,0,8,0,0,5,1,0
10-19,24/01/2022,Other,103,103,0,0,4,0,0,9,1,0
10-19,25/01/2022,Other,57,57,0,0,7,0,0,53,1,0
10-19,26/01/2022,Other,50,50,0,0,4,0,0,11,1,0
10-19,27/01/2022,Other,44,44,0,0,3,0,0,9,1,0
10-19,28/01/2022,Other,28,28,0,0,3,0,0,19,1,0
10-19,29/01/2022,Other,26,26,0,0,2,0,0,4,1,0
10-19,30/01/2022,Other,27,27,0,0,5,0,0,4,1,0
10-19,31/01/2022,Other,21,21,0,0,4,0,0,10,1,0
10-19,1/02/2022,Other,24,24,0,0,8,0,0,5,1,0
10-19,2/02/2022,Other,23,23,0,0,4,0,0,5,1,0
10-19,3/02/2022,Other,25,25,0,0,7,0,0,5,1,0
10-19,4/02/2022,Other,28,28,0,0,6,0,0,3,1,0
10-19,5/02/2022,Other,30,30,0,0,3,0,0,1,1,0
10-19,6/02/2022,Other,30,30,0,0,4,0,0,4,1,0
10-19,7/02/2022,Other,27,27,0,0,1,0,0,4,1,0
10-19,8/02/2022,Other,26,26,0,0,2,0,0,3,1,0
10-19,9/02/2022,Other,23,23,0,0,4,0,0,7,1,0
10-19,10/02/2022,Other,22,22,0,0,4,0,0,5,1,0
10-19,11/02/2022,Other,21,21,0,0,4,0,0,5,1,0
10-19,12/02/2022,Other,21,21,0,0,4,0,0,4,1,0
10-19,13/02/2022,Other,20,20,0,0,2,0,0,3,1,0
10-19,14/02/2022,Other,22,22,0,0,3,0,0,1,1,0
10-19,15/02/2022,Other,29,29,0,0,10,0,0,3,1,0
10-19,16/02/2022,Other,25,25,0,0,2,0,0,6,1,0
10-19,17/02/2022,Other,25,25,0,0,3,0,0,3,1,0
10-19,18/02/2022,Other,23,23,0,0,2,0,0,4,1,0
10-19,19/02/2022,Other,21,21,0,0,0,0,0,2,1,0
10-19,20/02/2022,Other,21,21,0,0,3,0,0,3,1,0
10-19,21/02/2022,Other,21,21,0,0,1,0,0,1,1,0
10-19,22/02/2022,Other,13,13,0,0,3,0,0,11,1,0
10-19,23/02/2022,Other,11,11,0,0,2,0,0,4,1,0
10-19,24/02/2022,Other,15,15,0,0,6,0,0,2,1,0
10-19,25/02/2022,Other,18,18,0,0,3,0,0,0,1,0
10-19,26/02/2022,Other,22,22,0,0,4,0,0,0,1,0
10-19,27/02/2022,Other,22,22,0,0,3,0,0,3,1,0
10-19,28/02/2022,Other,24,24,0,0,5,0,0,3,1,0
10-19,1/03/2022,Other,24,24,0,0,2,0,0,2,1,0
10-19,2/03/2022,Other,26,26,0,0,5,0,0,3,1,0
10-19,3/03/2022,Other,28,28,0,0,7,0,0,6,1,0
20-29,27/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,31/03/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/04/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,31/05/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/06/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/07/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/07/2020,Other,1,1,0,0,1,0,0,,1,0
20-29,23/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,24/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,25/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,26/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,27/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,28/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,29/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,30/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,31/07/2020,Other,1,1,0,0,,0,0,,1,0
20-29,1/08/2020,Other,1,1,0,0,,0,0,,1,0
20-29,2/08/2020,Other,1,1,0,0,,0,0,,1,0
20-29,3/08/2020,Other,1,1,0,0,,0,0,,1,0
20-29,4/08/2020,Other,2,2,0,0,2,0,0,1,1,0
20-29,5/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,6/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,7/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,8/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,9/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,10/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,11/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,12/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,13/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,14/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,15/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,16/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,17/08/2020,Other,2,2,0,0,,0,0,,1,0
20-29,18/08/2020,Other,,0,0,0,,0,0,2,1,0
20-29,19/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,31/08/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/09/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,21/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,22/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,23/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,24/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,25/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,26/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,27/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,28/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,29/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,30/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,31/10/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,1/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,2/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,3/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,4/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,5/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,6/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/11/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/11/2020,Other,0,0,0,0,0,0,0,0,1,0
